Customer ID,Age,Gender,Annual Income,Spending Score,Age Group,Income group
8781a98f-7fdc-4fa9-b784-2d12adc3c549,48.00,Female,31536.00,55.00,Middle Age,Low
df38e209-7ead-418e-89fe-bd9f63aa8383,18.00,Female,150276.00,70.00,Young,High
346cde44-c578-4fc7-a348-9a16b9b86aef,38.00,Female,137292.00,45.00,Adult,High
9f8fb084-a6da-4cfb-aa2b-9ccc549f12da,69.00,Female,175644.00,20.00,Senior,High
9d29561f-c532-4b47-8db2-f3b10387cc07,22.00,Female,70141.00,60.00,Young,Medium
f42923f5-ecb6-456b-8255-c71243a76614,55.00,Female,125051.00,11.00,Middle Age,High
d58c099e-cebd-4a42-bcfb-54fda66debe4,64.00,Female,149382.00,2.00,Senior,High
28c7c7a3-1890-4dbb-9b71-aeb9717b0ce8,50.00,Female,45351.00,29.00,Middle Age,Low
2aa709e7-ad32-4b3d-b8d7-a459752fa2c4,71.00,Male,124488.00,42.00,Senior,High
2df26d23-7713-4152-bc39-a4397972222a,27.00,Male,76976.00,4.00,Adult,Medium
82855cf1-1259-491f-b8ec-36421b63f3ad,54.00,Male,91736.00,12.00,Middle Age,Medium
cb3d1767-97f4-40dd-ab5a-bb1c6ec66abf,68.00,Female,178734.00,61.00,Senior,High
937256cd-2d40-4cb7-87ee-7d51feaa1c97,89.00,Female,98404.00,66.00,Senior,Medium
7de4c301-83d3-49c6-9c04-eedc7d1f5919,71.00,Male,45477.00,78.00,Senior,Low
75bda425-3d8e-47f3-b906-e4b81ba486d5,77.00,Female,159979.00,59.00,Senior,High
e31b1b58-3287-45d1-acb1-42595b2ccf90,47.00,Male,132117.00,36.00,Middle Age,High
9c486901-9cb0-4d2c-9ecc-885842635b62,46.00,Male,198445.00,14.00,Middle Age,High
31b36c45-0315-4a9b-a011-a3a816c3fced,74.00,Female,111587.00,21.00,Senior,High
42af006b-68b2-4125-8ddd-c5ea6f91cf96,55.00,Male,67413.00,94.00,Middle Age,Medium
700e20da-17fb-44d1-8aa1-546929c017d4,23.00,Male,101684.00,40.00,Young,High
079af316-89f4-4d89-aedb-da10341ffe4a,28.00,Female,117463.00,79.00,Adult,High
8293e5b8-a62e-4f95-a8bf-218b044cb505,25.00,Female,78656.00,29.00,Young,Medium
b8458d4e-d194-4b46-8c1c-b7b2753b3f92,62.00,Female,193367.00,58.00,Senior,High
4e62ed12-a370-43ce-9610-bbedbdffface,50.00,Male,160764.00,61.00,Middle Age,High
5321aabc-6141-4ed1-a51e-6d9d2676621b,83.00,Female,96168.00,17.00,Senior,Medium
a8f7e52e-f8d6-46e7-9918-2066821c5873,29.00,Male,34530.00,99.00,Adult,Low
768f2f41-04dc-4396-bca6-cf2854c67e03,30.00,Female,129537.00,62.00,Adult,High
8042511c-e9de-44f0-bce2-30be295832db,59.00,Male,190989.00,91.00,Middle Age,High
c4c7bf35-a2fc-44e6-b34c-f8339520ad2b,58.00,Male,54618.00,34.00,Middle Age,Medium
19d1fe17-1eb2-4e2e-b289-17bc18ed021e,52.00,Female,146520.00,79.00,Middle Age,High
65baa18e-80b7-4cb4-8c38-dfbb40b8646b,79.00,Female,92771.00,49.00,Senior,Medium
30191523-c405-41fc-8656-ed72af5b2b9a,90.00,Male,112244.00,92.00,Senior,High
ea74f213-1709-49ba-bf00-9da9275e9ee8,30.00,Female,61249.00,76.00,Adult,Medium
787e4d1a-9713-4209-89eb-36d3c160e30b,57.00,Female,24876.00,35.00,Middle Age,Low
b047ba18-8d2d-4a41-b65e-9e0b58e7fc02,83.00,Female,160302.00,69.00,Senior,High
5355dac1-2943-4806-9220-30ad21708b27,44.00,Female,92913.00,49.00,Middle Age,Medium
1fe81b24-a119-4c2e-9846-cc4a33ae689c,89.00,Female,42887.00,59.00,Senior,Low
44158075-f528-4ee2-a7b9-1176fce7e278,83.00,Female,57385.00,22.00,Senior,Medium
f8808be9-da04-4383-aaef-78bc060a5127,53.00,Female,88225.00,76.00,Middle Age,Medium
8aba0f4e-5a7d-44af-b14b-e577ae52ed94,29.00,Male,145532.00,5.00,Adult,High
6b1ba563-62d0-48f7-af5d-ef10a696d373,27.00,Female,156127.00,56.00,Adult,High
903678d5-c1cc-4727-be1b-d34e9945be78,36.00,Female,44116.00,78.00,Adult,Low
58bd5977-45bb-4635-88e5-c563c464f7dd,71.00,Male,114072.00,80.00,Senior,High
06120b5c-2d05-4c8c-bdf5-b9355454766f,48.00,Female,75110.00,100.00,Middle Age,Medium
1b229a67-4de6-4ef1-bf20-e963ed31bde0,69.00,Female,146283.00,63.00,Senior,High
e940a81a-1392-4834-a0cb-ece35bb10415,50.00,Female,21399.00,3.00,Middle Age,Low
956b4bb1-cb81-43cf-a00b-cfeac13f88e5,79.00,Male,142483.00,66.00,Senior,High
8bfe1f69-9a33-49a9-8ee1-75dc164bae5c,37.00,Male,149552.00,19.00,Adult,High
94636762-f821-4e62-a9c4-8b6b2251eb00,61.00,Male,29919.00,56.00,Senior,Low
5899c850-ec15-4d17-a7ba-9e204030125b,38.00,Male,194055.00,18.00,Adult,High
40b72393-68e5-4304-af8c-3f7bb33786bd,27.00,Female,125297.00,81.00,Adult,High
920e1486-0007-4845-8499-1697c835125f,74.00,Female,173057.00,77.00,Senior,High
648b8508-db5c-4176-a732-d32a99c302f8,23.00,Female,115820.00,76.00,Young,High
585f041f-eda4-4b22-abbe-dd2dbfbe03c5,88.00,Female,27301.00,27.00,Senior,Low
d325fe85-dc5e-40ee-a49a-deb0b58102b0,71.00,Male,76483.00,8.00,Senior,Medium
5a562960-6b74-4512-b1aa-90f9c754d202,89.00,Female,68531.00,5.00,Senior,Medium
ee9be16c-8048-4d55-ab0a-5474c90071e3,51.00,Male,96795.00,93.00,Middle Age,Medium
7318f6f9-ed74-467b-ade0-14174cdd7516,39.00,Female,39990.00,4.00,Adult,Low
39898da6-98c5-4848-a903-e6f475acf520,87.00,Male,25623.00,75.00,Senior,Low
17a1c8c7-6c40-40f3-bceb-f84be1de3a57,43.00,Male,93081.00,77.00,Middle Age,Medium
9754b6bc-f18d-4e5c-8777-371b56626475,23.00,Male,48219.00,42.00,Young,Low
2bf997e1-ace5-4395-bdd9-44bec729f2fb,50.00,Male,44117.00,48.00,Middle Age,Low
3e03dc31-ffa2-4768-8781-d349fd57c914,33.00,Male,189782.00,79.00,Adult,High
9a5bc84c-109b-48b6-9c1d-a6681a8afa49,55.00,Female,177366.00,91.00,Middle Age,High
4a41bb80-bf25-4bfa-8486-4ce12b6d622a,26.00,Female,107765.00,99.00,Adult,High
7212d786-c7f5-4cc1-af12-c03282c5d6e2,45.00,Male,65328.00,47.00,Middle Age,Medium
d5e55b59-fde3-4b91-9abb-908f5676005f,54.00,Male,46042.00,14.00,Middle Age,Low
e6dcaabe-30e1-4614-8e89-8bb1b65bef39,28.00,Male,121122.00,57.00,Adult,High
b4f8eb8e-c5e2-4428-b29d-f2afe2196040,18.00,Male,152260.00,13.00,Young,High
5f3607ae-5c14-4450-b12c-b0cb53b66c1d,69.00,Female,133594.00,53.00,Senior,High
a137574a-252d-4144-a08e-2747bc3efe1b,23.00,Male,86973.00,69.00,Young,Medium
d71775c1-2c0c-471b-9f50-20f0cf93eebd,45.00,Female,153939.00,31.00,Middle Age,High
d4a041d3-c5db-4645-a153-db9b5accf685,75.00,Male,117615.00,81.00,Senior,High
23f0d88c-d7e3-4265-8789-682b260acaab,19.00,Male,110430.00,64.00,Young,High
04229da6-07cd-4cef-9c31-ce61d4f7a639,71.00,Male,125320.00,35.00,Senior,High
469524fa-5516-411a-a470-6f5b753c71bf,86.00,Female,23178.00,80.00,Senior,Low
b124a5d2-6c6b-48e8-be19-6291f4ccf32c,85.00,Female,81196.00,44.00,Senior,Medium
239fb132-43f3-404d-8fe8-9c6271262f4b,36.00,Male,22155.00,10.00,Adult,Low
b1c48e7f-0801-4c02-97e8-e59c90c61d42,50.00,Female,39320.00,34.00,Middle Age,Low
1cc36477-bf07-4bb2-9532-e798f03d1a47,81.00,Female,53286.00,32.00,Senior,Medium
acf32874-06d6-4091-9630-81437c5f3f7d,25.00,Female,112577.00,13.00,Young,High
6305eee9-f9bb-4fa5-8100-73d6b9a36af4,25.00,Male,33184.00,30.00,Young,Low
975a9648-698c-49dc-ad31-59b0e094ed42,85.00,Female,125608.00,79.00,Senior,High
7936a941-c6fb-4a0e-9abb-eb7e39cc161b,21.00,Female,149589.00,44.00,Young,High
c256afc6-ee70-46e1-97a8-f151c49e095b,48.00,Female,167585.00,27.00,Middle Age,High
b9cd1566-6f25-4ce5-b2a5-13b749874396,48.00,Female,111534.00,61.00,Middle Age,High
24abe99c-a982-4a27-bde3-851623e642fc,54.00,Male,164655.00,17.00,Middle Age,High
03efa63e-b563-47f3-a66a-92421d4699b2,46.00,Female,93061.00,20.00,Middle Age,Medium
2da725fc-cf64-4fa5-a736-d02b8ac0fede,59.00,Female,43250.00,40.00,Middle Age,Low
582de7ad-3a09-47cf-9b9f-071137f00143,68.00,Male,183399.00,12.00,Senior,High
9443f607-7cfb-4ad6-97f0-12688ee18c74,39.00,Female,168737.00,82.00,Adult,High
848aa0a5-8eb5-47c0-a100-443bacbf9f65,31.00,Female,184991.00,19.00,Adult,High
7b651f83-da52-484c-a108-a5d68e331e4c,76.00,Male,22148.00,14.00,Senior,Low
0d1b6bee-13b1-43a1-9976-90a7a6454032,69.00,Male,188363.00,22.00,Senior,High
dca35f46-ab77-49df-a509-55021f9d835f,79.00,Female,23962.00,43.00,Senior,Low
331dd2b2-4b5c-4874-bbc1-c4e5ed02ae82,82.00,Female,29126.00,86.00,Senior,Low
1e7399fe-ae20-4212-92e2-8f44ebcbfe59,65.00,Male,34978.00,76.00,Senior,Low
36c845bd-ca59-4851-8389-288b97e1e409,48.00,Male,198395.00,42.00,Middle Age,High
10d5497d-62ed-45f5-a126-8b98cd116295,23.00,Female,70889.00,71.00,Young,Medium
411cd9e4-e3d7-4d4a-82d4-ad88191e8c1f,29.00,Female,98705.00,64.00,Adult,Medium
3b688520-352b-4b3a-b99e-34d226c73f9c,85.00,Female,137115.00,20.00,Senior,High
ea9e1395-318f-4939-b199-816abbbe657f,37.00,Female,160406.00,93.00,Adult,High
7088071d-a09a-437a-b349-dc1a47abb98d,89.00,Female,98075.00,33.00,Senior,Medium
7fe634ca-5a64-4e28-b330-0a12200648d2,44.00,Female,113260.00,28.00,Middle Age,High
03b6245d-4d7e-4430-ae74-ec83efe94a77,75.00,Male,187096.00,42.00,Senior,High
9ce8ba52-c07f-4f9e-8bf9-d180adfe378c,74.00,Male,28763.00,71.00,Senior,Low
0da42fc1-91df-4a16-be13-ed34d991abc7,89.00,Female,25087.00,25.00,Senior,Low
bf79d68b-b971-429a-812d-2c6e5391e3d2,52.00,Male,172373.00,3.00,Middle Age,High
231e29db-ad5b-4ef7-a6d5-02955e7ee409,70.00,Male,70813.00,64.00,Senior,Medium
734389c1-bc44-432d-b5fe-505feef0d865,73.00,Female,128719.00,39.00,Senior,High
ccafc098-8cee-426e-b599-0c541d290f2f,74.00,Male,117265.00,92.00,Senior,High
4296c56f-eef6-4a22-966c-e6b490ab0c77,54.00,Female,133866.00,57.00,Middle Age,High
8f33c916-9351-4030-a375-014358482252,22.00,Female,175014.00,55.00,Young,High
5ed3e840-8a5e-41c4-ac84-671c5cc38d9b,23.00,Male,98802.00,65.00,Young,Medium
dcd81028-c59d-44bf-92ca-f4a16cbd50ff,60.00,Male,141640.00,93.00,Middle Age,High
f0c55c77-e5a4-4f1a-b3f0-78c606247311,69.00,Male,67323.00,96.00,Senior,Medium
911a0096-38f4-448a-a02d-591c09cd8e54,28.00,Male,113061.00,78.00,Adult,High
632bd284-0802-4771-9a20-90996e7e5803,69.00,Female,95824.00,38.00,Senior,Medium
d4a3c818-8565-4332-aa94-5f8bd9409116,48.00,Female,123152.00,41.00,Middle Age,High
5dd082cc-9bb7-44f1-86b8-b953e7eadfc7,89.00,Female,97696.00,12.00,Senior,Medium
fb443ce0-6e0d-4207-bb8e-e7236ab2906b,31.00,Female,28385.00,60.00,Adult,Low
e9bef47b-4300-43d2-9675-7e5ca9873208,87.00,Female,199070.00,3.00,Senior,High
9f529f84-d82b-4874-a1ef-d408d1b741b8,45.00,Male,112804.00,57.00,Middle Age,High
2cf512e1-66ea-4995-bd9f-550e41e2073a,88.00,Female,37037.00,94.00,Senior,Low
002cce31-388d-4895-8d8a-bed3e83fb24d,74.00,Male,39397.00,9.00,Senior,Low
4fe91c9b-9322-45ad-941a-998905f17eee,82.00,Male,66052.00,28.00,Senior,Medium
a585e4bf-2f0c-459b-98e7-8c566d477adc,80.00,Female,80283.00,81.00,Senior,Medium
7c9db488-97e3-41a7-978e-669cf4fb9a91,39.00,Male,92169.00,34.00,Adult,Medium
2d3872f4-9291-4fd8-9991-fd48aa888ca9,28.00,Male,20859.00,45.00,Adult,Low
7cd2e48d-d77e-41c5-a440-367e859aa49d,37.00,Female,144999.00,26.00,Adult,High
f546af4d-5823-4681-9c1e-08425c02adcc,56.00,Female,96999.00,83.00,Middle Age,Medium
fa3b095b-5691-460d-9ee8-b1ecba4f61e7,43.00,Female,139733.00,77.00,Middle Age,High
e42391c6-ba60-45de-9804-37d61802715d,18.00,Male,32786.00,4.00,Young,Low
23c54fe0-293d-4252-b7fd-ba44206eedf7,86.00,Male,137215.00,10.00,Senior,High
d7a38726-1e11-41dd-b36d-b285b2646ed3,57.00,Female,155103.00,73.00,Middle Age,High
d358b8aa-7fb1-4461-a6f6-cda879723791,65.00,Male,94107.00,63.00,Senior,Medium
47c918db-18ec-4e36-9091-5660b17d0e57,58.00,Female,135343.00,88.00,Middle Age,High
ed4fa578-27a8-4015-b161-f1403c285893,60.00,Male,37753.00,22.00,Middle Age,Low
b5e8399f-405e-499d-952a-38c1f465a9b2,78.00,Female,71989.00,19.00,Senior,Medium
a81b2cab-91de-437c-a310-fb6986e1ee03,29.00,Female,172954.00,33.00,Adult,High
58b5a790-0866-4bb3-b563-6e51421ad85c,82.00,Female,24895.00,85.00,Senior,Low
5f5883ef-f978-4566-ae7e-0a22bf659ebd,44.00,Female,186198.00,23.00,Middle Age,High
50d6840d-aa8f-4c08-b6db-03a37eb94c66,90.00,Female,109271.00,65.00,Senior,High
4dcb635e-1f77-406f-834b-6dc74df97236,63.00,Male,74553.00,30.00,Senior,Medium
0224c2d0-4eec-400c-a19b-dee484349302,73.00,Male,191889.00,100.00,Senior,High
d0440d5f-c5f6-457e-ac08-0f17d8998264,45.00,Male,59624.00,64.00,Middle Age,Medium
8e3cd5e5-3e00-4751-b4d6-bdc3462c00c4,25.00,Male,103982.00,55.00,Young,High
fcbc1a44-9279-4162-a052-a7c486176fec,44.00,Female,57588.00,14.00,Middle Age,Medium
d9bae061-3cac-4b44-b035-8af2723f523b,21.00,Female,60047.00,39.00,Young,Medium
4a3cad7f-a2b6-441a-8579-2db4978cee94,79.00,Female,29209.00,51.00,Senior,Low
6e101917-c59c-4877-8bc5-7ed02a48d3a8,88.00,Male,63758.00,82.00,Senior,Medium
8a251e82-972b-4b8b-8ea2-87938d64360f,23.00,Female,44672.00,88.00,Young,Low
66ba7666-f4a6-41e1-b339-2eda69e98009,44.00,Female,179507.00,88.00,Middle Age,High
798b309c-162f-485d-90e9-9c321fbde6cb,30.00,Female,57237.00,23.00,Adult,Medium
a9fd1555-5dea-46c2-8bd2-26057467e50f,39.00,Male,53716.00,31.00,Adult,Medium
b9ceaa3e-babb-4797-bbc7-aa6021db3615,51.00,Male,199540.00,64.00,Middle Age,High
3da80cb3-0caf-477f-aef3-3ee5ee7a921a,43.00,Male,27643.00,56.00,Middle Age,Low
615a71c6-fca5-4ff0-9876-663f296cf257,53.00,Female,34337.00,91.00,Middle Age,Low
93415209-1ec5-42ec-991d-78114e24fee7,82.00,Male,196114.00,48.00,Senior,High
6f0684e1-aa21-468d-9e5e-672d0cbd1144,55.00,Male,67198.00,31.00,Middle Age,Medium
8c8ff490-7de8-4cea-a217-0df1bc7c74ef,86.00,Male,196756.00,5.00,Senior,High
f0adfc27-9b52-4592-9b69-7a5fc29888f2,70.00,Female,123170.00,11.00,Senior,High
e1d1000c-1d96-4c7a-a8b5-bd53467e07c0,73.00,Female,29477.00,44.00,Senior,Low
6a52a6ec-9596-4ecd-9347-37f6520fee08,19.00,Male,183327.00,29.00,Young,High
f100cc6d-06e3-48ca-93cb-a905ace5e32a,62.00,Female,170520.00,90.00,Senior,High
85ec4558-b62a-4a79-8905-242bf5b69616,55.00,Male,88747.00,47.00,Middle Age,Medium
7e04bbaa-9880-4c50-9f62-fd604e018b95,51.00,Female,170897.00,94.00,Middle Age,High
bafcaf75-6f96-47cb-9c93-b1a841ec292c,66.00,Male,25442.00,39.00,Senior,Low
ba1aac69-07ab-4968-a088-06c7f8e62e8a,23.00,Female,195494.00,15.00,Young,High
113cd3fa-3aff-4659-ad56-4fa83cffe246,87.00,Male,82684.00,90.00,Senior,Medium
fe456c2c-fbf0-4864-8c07-201a4306d089,38.00,Female,122624.00,54.00,Adult,High
a16c56f7-ea3f-4c97-84e7-11107d9d068e,51.00,Male,195036.00,34.00,Middle Age,High
189cd6a7-8130-468a-8a59-ecacb3d47ffa,83.00,Male,183369.00,44.00,Senior,High
43caa5d7-acd4-42f8-9cbe-a87e423edd4e,71.00,Female,107708.00,58.00,Senior,High
1604105c-e55b-4e31-94c1-8585f24c89c5,81.00,Male,74960.00,5.00,Senior,Medium
37d3b666-0595-4330-a559-6a6a0bf4e4f3,50.00,Male,98129.00,52.00,Middle Age,Medium
cd6e335e-a00e-4d8a-81ed-4dd4231c0169,71.00,Male,37801.00,21.00,Senior,Low
38386740-89b8-47d1-bdff-f074f562104a,25.00,Female,184111.00,42.00,Young,High
444b1716-43e9-4a81-8db8-0f2def763f06,79.00,Female,176926.00,2.00,Senior,High
10ad9263-9836-44d1-aae5-e5ce08d5b132,36.00,Female,77248.00,51.00,Adult,Medium
ed1eb27f-78d5-409a-b4cd-2b555563ac95,39.00,Male,57224.00,75.00,Adult,Medium
834c2658-8826-4a33-a8bf-99398d0e85e2,86.00,Female,30718.00,100.00,Senior,Low
b5c851f9-9dc1-4ca9-acf3-5e008f76025b,88.00,Male,59822.00,78.00,Senior,Medium
b511f61a-30aa-4d3b-9328-f411f5f23419,57.00,Female,178635.00,70.00,Middle Age,High
b7e720a0-ce5d-4e3a-b504-4e3b91283545,46.00,Male,173612.00,24.00,Middle Age,High
4f504804-de25-4f8b-b00a-c33f360dd3e9,78.00,Female,126182.00,21.00,Senior,High
6ab1e40f-9d9d-48ae-ac2c-a054b7dcbcca,19.00,Male,62692.00,50.00,Young,Medium
9d154e6e-4e51-445a-a22c-153cefe6730f,35.00,Female,105050.00,92.00,Adult,High
14de6f03-20d5-4f6e-abac-0e373ecf1dd8,23.00,Female,195225.00,96.00,Young,High
7f64f6a1-fd95-4f69-8c60-2af86dce4df9,20.00,Female,90718.00,75.00,Young,Medium
9fa858dd-2d5e-4702-b07e-9d4e0e47a8e4,25.00,Female,95895.00,87.00,Young,Medium
8df7d002-7836-4ec9-aee2-cc03ccfb4b7b,72.00,Female,130429.00,1.00,Senior,High
1f336e6d-ec44-49cb-b625-7c309bac465a,37.00,Female,143793.00,12.00,Adult,High
fd9449ee-4ae7-4f28-bfc7-d3613773dfd4,40.00,Female,178757.00,58.00,Adult,High
dd6b15b8-2207-4c0e-b7fa-56004fdf5e2c,34.00,Female,81885.00,53.00,Adult,Medium
15658209-050f-4b56-92cb-3d69f4bb503e,43.00,Female,159120.00,93.00,Middle Age,High
a51dd080-1882-4356-b8c6-49db7378d199,59.00,Male,62665.00,23.00,Middle Age,Medium
805ec311-5908-4d93-bd22-ed0104e49454,76.00,Female,131186.00,65.00,Senior,High
8a50c928-7487-4ffd-80e6-292576e76e60,45.00,Female,83790.00,49.00,Middle Age,Medium
d6ef6bec-4969-430e-9a3c-3a82269e01df,41.00,Female,140699.00,75.00,Middle Age,High
36c82a81-ae06-4973-aa81-2e9f1b8b1062,89.00,Female,109211.00,86.00,Senior,High
63d45862-d77b-4b6b-9c93-c6fbdbfdd31c,64.00,Male,170505.00,32.00,Senior,High
154d6532-8a03-447b-bdf8-5763c91260ec,21.00,Male,88548.00,17.00,Young,Medium
e93ae0ed-1ba3-4e80-9282-faa36320d745,41.00,Female,164841.00,75.00,Middle Age,High
26e5a6af-c5ce-4cec-a921-5701d6434304,38.00,Female,66871.00,85.00,Adult,Medium
742eca0d-1616-4478-89c2-019628ae43fa,58.00,Male,188669.00,9.00,Middle Age,High
4d1e4ed4-ea0d-4465-994c-5673f614ea6a,29.00,Male,111284.00,29.00,Adult,High
8c35841f-5019-4a9e-b5a3-8c133dad84d2,44.00,Female,113243.00,58.00,Middle Age,High
016351f7-441d-4ed0-af12-d35cb2f8f476,46.00,Male,62125.00,3.00,Middle Age,Medium
b24b2e5e-608a-4ba7-a4a3-e04c7db1f350,72.00,Male,145564.00,49.00,Senior,High
de0f3ef7-b7bd-427e-a23b-b7ad78fe5535,63.00,Male,175391.00,68.00,Senior,High
632b4fb8-e279-450e-8b3b-fd51b25697a4,27.00,Male,137158.00,73.00,Adult,High
051c3393-c641-4838-a543-4a434dadbd21,18.00,Female,168998.00,48.00,Young,High
40d0acdd-5a4b-4d94-8a5e-71d090cfba54,50.00,Male,157466.00,100.00,Middle Age,High
15dc3440-3d10-437f-974e-eb3f45709a24,58.00,Male,147471.00,3.00,Middle Age,High
28aaacbe-2ef2-4232-9bb7-1e8189ccf3dd,82.00,Female,23624.00,90.00,Senior,Low
d35337b5-989c-48f3-b23d-091cda14dcdc,56.00,Female,37718.00,55.00,Middle Age,Low
ff9b4cd2-d593-4cd1-9416-168a52463948,56.00,Male,193105.00,81.00,Middle Age,High
7376b97e-c938-47da-bb31-71cad1b9a9ff,86.00,Male,118673.00,75.00,Senior,High
918776d2-c2a5-4e75-9a7d-d7c8345dc657,90.00,Male,197140.00,35.00,Senior,High
aceb2cc0-f45c-41e7-a1d7-384ddfae6a2c,70.00,Female,97831.00,30.00,Senior,Medium
7175cd47-076c-41be-800e-f2ef2d8d8eef,89.00,Female,144452.00,64.00,Senior,High
7a62bb53-6104-4372-b7ec-6d75fc7f0f6c,48.00,Female,169584.00,52.00,Middle Age,High
3d8babd6-b952-43bb-88c3-0c5615502f25,47.00,Male,119353.00,53.00,Middle Age,High
d793252f-728c-4231-936c-5314aa78b65f,44.00,Male,133713.00,44.00,Middle Age,High
155dc5a4-66c6-4ee6-a63b-48afca0c4a26,73.00,Male,167553.00,44.00,Senior,High
9c697dbe-bf64-462f-a53a-1c6feb0dc5c5,27.00,Female,113815.00,24.00,Adult,High
e111897f-0057-42aa-944f-0cce6539bd8e,77.00,Female,109642.00,1.00,Senior,High
2fee8469-4c40-4b01-a81e-eb46bf085a85,55.00,Male,89345.00,38.00,Middle Age,Medium
a573b956-7dcf-4e82-bdfb-b27f5530da9b,43.00,Female,77300.00,81.00,Middle Age,Medium
4af4ad93-9100-46b2-9e35-adce068d0b04,84.00,Male,87892.00,51.00,Senior,Medium
ca6a4312-6f8c-4418-b992-73a5ecb88178,26.00,Female,100489.00,11.00,Adult,High
b44f7dbc-a698-4770-997c-a973a5129133,77.00,Male,169901.00,42.00,Senior,High
b548b570-94b1-49ca-a5f4-2da59e90948e,58.00,Female,155674.00,64.00,Middle Age,High
116883a5-4624-4d09-a475-e66aa2e56348,45.00,Female,138700.00,85.00,Middle Age,High
1ca5e9d2-2ae3-4cdf-bb11-6f0f1133a12c,45.00,Male,176737.00,9.00,Middle Age,High
7088f7e8-01c3-42d5-8a73-ec9bb0b480fd,50.00,Female,43731.00,26.00,Middle Age,Low
3aba6e35-84ac-4b07-b1e8-faf062b7a7c9,33.00,Male,196473.00,56.00,Adult,High
cc920696-633c-420b-88a5-8e0c6195c244,78.00,Male,169890.00,47.00,Senior,High
28add739-23fa-4ef3-b5ad-2223e628f65e,65.00,Female,77696.00,74.00,Senior,Medium
9e16c3b1-d653-40ea-8912-dde2b7a093ae,79.00,Male,52788.00,17.00,Senior,Medium
1de20819-ab81-4a3a-85d6-9e4e598e425f,48.00,Male,158263.00,14.00,Middle Age,High
f5bdfbe3-e957-4917-b6aa-9902da101d0e,88.00,Male,67350.00,26.00,Senior,Medium
22fd37fe-9658-4c5e-99d6-2429c1107fbe,61.00,Male,120338.00,54.00,Senior,High
e55820a2-effe-4597-acdc-37c7197c2e9b,44.00,Female,188542.00,77.00,Middle Age,High
74323829-2916-446b-85f2-2bc1850125ae,34.00,Female,75665.00,21.00,Adult,Medium
18f067ec-11a8-4159-b660-47600da57c43,38.00,Female,190038.00,40.00,Adult,High
785888b3-ef2c-45ff-88b2-b8461eb8b402,75.00,Male,94826.00,22.00,Senior,Medium
76f4811d-f09e-4e3c-b706-d320a171e42d,18.00,Female,39706.00,52.00,Young,Low
d436dc10-d11c-41b2-a622-0cfd92420ad4,36.00,Male,148986.00,83.00,Adult,High
b9118cb7-3f81-4195-821b-815fe4c6a6c8,21.00,Male,73499.00,93.00,Young,Medium
ea19684a-18c2-46a8-85e3-e066dfa26915,60.00,Female,148427.00,20.00,Middle Age,High
3a0baa34-87be-410e-be79-0dc641b2d400,86.00,Male,20367.00,41.00,Senior,Low
0a586b53-46a5-48e0-b8ed-87eeb510d6da,40.00,Female,131652.00,91.00,Adult,High
4d59e4ea-652e-4ce9-9f3d-5b393435c2ec,83.00,Female,53030.00,80.00,Senior,Medium
2d6cb175-301b-4ee2-8f2e-eb410224c702,76.00,Male,196497.00,19.00,Senior,High
26f25ef4-9b9a-4485-8b40-44bc68cbd36c,19.00,Male,182394.00,88.00,Young,High
3dd30764-97d6-4f96-8c15-3fda08f15ccc,24.00,Male,187756.00,52.00,Young,High
56ed73ba-ffc7-4f39-8336-e39f3e372e36,41.00,Male,145307.00,26.00,Middle Age,High
9772c69e-ecff-474e-bb0f-a0200d82a8db,67.00,Male,145292.00,62.00,Senior,High
c8525639-8bca-4340-85e5-53661d521a11,68.00,Female,177663.00,23.00,Senior,High
4fb30965-92bb-4d0c-9963-c447373711f2,59.00,Male,116324.00,100.00,Middle Age,High
65a9789e-adc6-4223-aac4-d9754ad02143,79.00,Female,135158.00,66.00,Senior,High
ad57bca7-cf1a-42f6-8959-fe1a9dc9e800,75.00,Female,26876.00,52.00,Senior,Low
8c030b2d-313f-4ed3-86bb-b8eff6c3695b,65.00,Male,84206.00,98.00,Senior,Medium
fe366ec3-cc7e-4c78-9b20-02015f7fa9d7,42.00,Female,171671.00,20.00,Middle Age,High
3034e669-3dc8-48a7-9960-58373e2322f5,78.00,Female,48877.00,71.00,Senior,Low
b4e54961-eb13-4c9c-8c84-dcf68964b52d,53.00,Female,106267.00,43.00,Middle Age,High
e70e521c-2274-4e02-b9d0-a8960369eb43,72.00,Female,83133.00,29.00,Senior,Medium
ceb77c22-e765-4cbe-a8aa-2eeb2e0e43ce,33.00,Male,109882.00,90.00,Adult,High
70d95f4b-e966-45f6-a83e-4aac23df3f79,63.00,Female,163949.00,48.00,Senior,High
67cef2c7-5270-4141-aa19-d40d517d3167,22.00,Male,173057.00,95.00,Young,High
1d8ea9f4-ca04-4734-aadf-bba26c7b0370,56.00,Female,68028.00,9.00,Middle Age,Medium
f410c7b7-86a2-4327-9cae-6a4e638e9f71,68.00,Male,27551.00,78.00,Senior,Low
ade1e8b7-50eb-40df-8751-7994d3055c59,53.00,Male,53828.00,17.00,Middle Age,Medium
2650433e-fe82-4cdf-9c5e-9e8d3cf5dc4c,53.00,Female,113496.00,4.00,Middle Age,High
42f7f90e-3d39-40a5-8bb0-a9f24f38de79,56.00,Male,37165.00,90.00,Middle Age,Low
a4eb431c-f21c-4c3e-b390-651d94d7f8ad,24.00,Female,29176.00,87.00,Young,Low
